12.999,13.3445,13.111,13.0115,13.0975,12.8605,12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205
13.3445,13.111,13.0115,13.0975,12.8605,12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864
13.111,13.0115,13.0975,12.8605,12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695
13.0115,13.0975,12.8605,12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875
13.0975,12.8605,12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801
12.8605,12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155
12.935,13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265
13.4735,13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245
13.462,13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805
13.2545,13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166
13.4875,13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515
13.3205,13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954
13.297,13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774
13.271,12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475
12.9935,12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057
12.968,13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385
13.1625,13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925
13.2135,13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435
13.287,13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386
13.6555,13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617
13.7795,13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37
13.6895,13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971
13.694,13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016
13.7095,13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775
13.562,13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445
13.7065,13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439
13.755,13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735
13.287,13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405
13.091,12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487
12.8945,12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905
12.8205,12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115
12.864,12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275
12.6695,12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025
12.8875,12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786
12.801,13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865
13.0155,13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934
13.265,13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008
13.3245,13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815
13.0805,13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255
13.166,12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165
12.9515,12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328
12.954,12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206
12.774,12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495
12.9475,13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815
13.057,13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443
13.2385,13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148
13.4925,13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09
13.6435,13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087
13.386,13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645
13.617,13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765
13.37,12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415
12.971,13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46
13.016,13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344
13.1775,13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285
13.445,13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585
13.439,13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915
13.735,12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435
12.7405,12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535
12.487,12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739
12.6905,12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835
12.4115,12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895
12.6275,12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995
12.9025,12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903
12.786,12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088
12.8865,12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908
12.934,13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672
13.008,13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668
13.1815,13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305
13.2255,13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045
13.4165,13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785
13.328,13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775
13.206,13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845
13.495,13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845,14.105
13.3815,13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845,14.105,14.1865
13.443,13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845,14.105,14.1865,14.2015
13.148,13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845,14.105,14.1865,14.2015,14.294
13.09,13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845,14.105,14.1865,14.2015,14.294,14.5295
13.087,13.3645,13.2765,13.3415,13.46,13.344,13.285,13.3585,13.3915,13.8435,14.0535,13.739,13.5835,13.7895,13.6995,13.903,14.088,13.908,13.672,13.668,13.5305,13.6045,13.8785,13.8775,13.8845,14.105,14.1865,14.2015,14.294,14.5295,14.5765
